brand,product_name,category,shade_name,price,finish,image_url,swatch_url,lab_L,lab_a,lab_b
롬앤,롬앤X조앤프렌즈 블러 퍼지 틴트,lip,14 언로즈,"13,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/4137575495834286354.JPG,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/4137575495834286354.JPG,152.1,185.41,152.49
롬앤,롬앤X조앤프렌즈 블러 퍼지 틴트,lip,15 베리 피즈,"13,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/2910919794752418885.JPG,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/2910919794752418885.JPG,154.01,185.18,141.19
롬앤,롬앤X조앤프렌즈 블러 퍼지 틴트,lip,17 피치 다운,"13,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/2027165490826633308.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/2027165490826633308.jpg,135.39,160.39,146.03
롬앤,롬앤 제로 매트 립스틱,lip,22 모브 빈즈,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/9/475119716932853256.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/9/475119716932853256.jpg,120.23,162.01,135.17
롬앤,롬앤 제로 매트 립스틱,lip,01 더스티핑크,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/545825921271428489.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/545825921271428489.jpg,103.83,165.74,140.22
롬앤,롬앤 제로 매트 립스틱,lip,02 올 댓 재즈,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/6217530507291342944.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/6217530507291342944.jpg,92.74,174.84,160.49
롬앤,롬앤 제로 매트 립스틱,lip,03 실루엣,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/7243807980260488164.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/7243807980260488164.jpg,85.8,165.73,148.68
롬앤,롬앤 제로 매트 립스틱,lip,04 비포 선셋,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/6587798307360781515.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/6587798307360781515.jpg,98.54,170.57,144
롬앤,롬앤 제로 매트 립스틱,lip,05 이브닝,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/8064504524408013160.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/8064504524408013160.jpg,90.25,164.23,153.69
롬앤,롬앤 제로 매트 립스틱,lip,06 어썸,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/8140705600467554305.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/8140705600467554305.jpg,131.4,181.62,160.73
롬앤,롬앤 제로 매트 립스틱,lip,07 엔비 미,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/7663972885761392881.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/7663972885761392881.jpg,129.35,172.85,149.46
롬앤,롬앤 제로 매트 립스틱,lip,08 어도러블,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/2170675825366118809.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/2170675825366118809.jpg,128.45,181.71,160.11
롬앤,롬앤 제로 매트 립스틱,lip,10 핑크 샌드,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/8926418240703851723.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/8926418240703851723.jpg,130.44,169.02,142.47
롬앤,롬앤 제로 매트 립스틱,lip,11 선라이트,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/6905576617829417284.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/6905576617829417284.jpg,117.14,195.23,154.96
롬앤,롬앤 제로 매트 립스틱,lip,12 썸띵,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/8147456667426432035.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/8147456667426432035.jpg,113.94,191.72,159.03
롬앤,롬앤 제로 매트 립스틱,lip,13 레드 카펫,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/4460289671945872071.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/4460289671945872071.jpg,80.58,179.67,155.21
롬앤,롬앤 제로 매트 립스틱,lip,14 스윗 피,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/4479854383181010023.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/4479854383181010023.jpg,100.61,180.4,145.09
롬앤,롬앤 제로 매트 립스틱,lip,15 미드 나잇,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/4343050221962458020.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/4343050221962458020.jpg,65.87,166.47,143.28
롬앤,롬앤 제로 매트 립스틱,lip,16 대즐 레드,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/5029752965884803356.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/5029752965884803356.jpg,113.89,189.3,174.26
롬앤,롬앤 제로 매트 립스틱,lip,17 레드 히트,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/5847192993352550848.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/5847192993352550848.jpg,98.37,183.92,156.73
롬앤,롬앤 제로 매트 립스틱,lip,18 태닝 레드,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/7440609570978226431.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/7440609570978226431.jpg,90.84,178.07,156.72
롬앤,롬앤 제로 매트 립스틱,lip,19 레드 서퍼,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/5359206687803185648.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/5359206687803185648.jpg,99.85,190.45,155.09
롬앤,롬앤 제로 매트 립스틱,lip,20 레드다이브,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/3308995955560549747.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/3308995955560549747.jpg,72.06,174.87,147.51
롬앤,롬앤 제로 매트 립스틱,lip,21 스모크드 베이지,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/9/6315363696754123335.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/9/6315363696754123335.jpg,128.47,158.09,148.91
롬앤,롬앤 제로 매트 립스틱,lip,09 쉘 누드,"12,000원",매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/2154360936741315606.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/2154360936741315606.jpg,155.56,166.96,155.37
에뛰드,[에뛰드 X 조효진 공동개발] 에뛰드 진저슈가 립 세럼 13g,lip,01 플럼 잼,"14,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/4419048594414506242.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/4419048594414506242.jpg,156,170.01,126.25
에뛰드,[에뛰드 X 조효진 공동개발] 에뛰드 진저슈가 립 세럼 13g,lip,02 모브 로즈,"14,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/6933407636711267305.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/6933407636711267305.jpg,175.07,162.01,137.09
에뛰드,[에뛰드 X 조효진 공동개발] 에뛰드 진저슈가 립 세럼 13g,lip,03 누디 베이지,"14,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/5267024776881749696.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/5267024776881749696.jpg,179.7,161.14,146.13
에뛰드,[에뛰드 X 조효진 공동개발] 에뛰드 진저슈가 립 세럼 13g,lip,04 베일 레드,"14,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7408537438185351406.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7408537438185351406.jpg,159.88,185.52,140.41
에뛰드,[에뛰드 X 조효진 공동개발] 에뛰드 진저슈가 립 세럼 13g,lip,05 피치 멜론,"14,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/299370517982366523.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/299370517982366523.jpg,133.41,169.98,149.73
에뛰드,[에뛰드 X 조효진 공동개발] 에뛰드 진저슈가 립 세럼 13g,lip,06 오트 브라운,"14,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7296926221021347309.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7296926221021347309.jpg,109.91,164.26,152.25
에뛰드,[에뛰드 X 조효진 공동개발] 에뛰드 진저슈가 립 세럼 13g,lip,07 코지 모브,"14,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7392499699297416324.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7392499699297416324.jpg,90.4,163.59,143.01
hince,힌스 로 글로우 젤 틴트,lip,01 베어,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/2126655006360839289.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/2126655006360839289.jpg?RS=100x0,194.26,154.96,148.38
hince,힌스 로 글로우 젤 틴트,lip,02 로 로즈,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/307154764553542128.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/307154764553542128.jpg?RS=100x0,176.82,167.82,151.41
hince,힌스 로 글로우 젤 틴트,lip,03 로프리콧,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/6889118013366855531.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/6889118013366855531.jpg?RS=100x0,177.32,165.57,152.78
hince,힌스 로 글로우 젤 틴트,lip,04 피버,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/2955056747829842496.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/2955056747829842496.jpg?RS=100x0,163.38,169.56,150.02
hince,힌스 로 글로우 젤 틴트,lip,05 히비스커스,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/667224072216043517.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/667224072216043517.jpg?RS=100x0,158.95,171.89,145.38
hince,힌스 로 글로우 젤 틴트,lip,06 로 그레이프,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/7444468333909764963.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/7444468333909764963.jpg?RS=100x0,165.52,160.59,136.02
hince,힌스 로 글로우 젤 틴트,lip,07 칠,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/3028544441578581579.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/3028544441578581579.jpg?RS=100x0,80.94,173.86,141.17
hince,힌스 로 글로우 젤 틴트,lip,08 레어,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/8657703810625775709.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/8657703810625775709.jpg?RS=100x0,191.86,156.08,139.85
hince,힌스 로 글로우 젤 틴트,lip,09 로 라일락,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/432744210965790129.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/432744210965790129.jpg?RS=100x0,180.93,164.81,134.04
hince,힌스 로 글로우 젤 틴트,lip,10 로 체리,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/3169065280341095112.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/3169065280341095112.jpg?RS=100x0,142.39,164.98,139.84
hince,힌스 로 글로우 젤 틴트,lip,11 차이,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/11/3458620681131817547.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/11/3458620681131817547.jpg?RS=100x0,186.11,149.32,142.31
hince,힌스 로 글로우 젤 틴트,lip,12 로 휘그,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/11/2459920969951793455.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/11/2459920969951793455.jpg?RS=100x0,175.59,162.42,143.81
hince,힌스 로 글로우 젤 틴트,lip,13 핑크 페퍼,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/11/1070939696296428864.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/11/1070939696296428864.jpg?RS=100x0,184.87,166.61,142.84
hince,힌스 로 글로우 젤 틴트,lip,14 로 코코,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/11/2696706021823799132.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/11/2696706021823799132.jpg?RS=100x0,170.42,154.58,146.61
hince,힌스 로 글로우 젤 틴트,lip,15 바이트,"17,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/11/6826457716960604938.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/11/6826457716960604938.jpg?RS=100x0,146.06,164.64,144.08
